,Dist. STATE,Account ID,City,OnOff Premises,Classes of Trade,Siempre Plata,Siempre Reposado,Siempre Anejo,Siempre Supremo,Siempre Rebel Cask,Siempre Exclusivo Vivo,Total Cases,Did Buys,# Purchases,# Months Purchased,Rate of Sale: Units / Month,Ave Unit Price,Cluster
770,NY,39420,YAPHANK,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,0.0
771,NY,89985,NEW YORK,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1,1,1,0.166666667,0.0,1.0
772,NY,89883,LYNBROOK,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,1.0
773,NY,28785,BROOKLYN,ON,BAR/TAVERN,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,2,1,0.166666667,0.0,1.0
774,NY,80209,WATERVLIET,ON,BAR/TAVERN,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,0.0
775,NY,66678,WHITE PLAINS,ON,RESTAURANT,1.0,2.0,1.0,0.0,0.0,0.0,4.0,1,2,2,0.333333333,0.0,1.0
776,NY,32640,NEW YORK,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,1.0
777,NY,54530,NEW YORK,ON,RESTAURANT,0.999999,0.0,0.333333,0.0,0.0,0.0,1.333332,1,3,3,0.111111,0.0,1.0
778,NY,46542,NEWBURGH,ON,BAR/TAVERN,0.833333,0.833333,0.5,0.0,0.0,0.0,2.166666,1,4,4,0.1805555,0.0,1.0
779,NY,14014,NEW YORK,ON,BAR/TAVERN,0.833333,0.833333,0.166667,0.0,0.0,0.0,1.833333,1,4,4,0.15277775,0.0,1.0
780,NY,39433,GENEVA,ON,BAR/TAVERN,0.5,1.0,0.333333,0.166667,0.0,0.166667,2.166667,1,3,3,0.180555583,0.0,1.0
781,NY,12272,BABYLON,ON,RESTAURANT,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,1,1,0.041666667,0.0,0.0
782,NY,91130,ARMONK,ON,RESTAURANT,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,0.0
783,NY,84391,BROOKLYN,OFF,LIQUOR/PACKAGE STORE,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,1,1,0.041666667,0.0,1.0
784,NY,70554,BROOKLYN,OFF,LIQUOR/PACKAGE STORE,0.5,0.0,1.0,0.0,0.0,0.0,1.5,1,1,1,0.125,0.0,1.0
785,NY,78369,NEW YORK,ON,BAR/TAVERN,0.5,0.166667,0.0,0.0,0.0,0.0,0.666667,1,2,2,0.055555583,0.0,0.0
786,NY,12153,DUNDEE,ON,BAR/TAVERN,0.5,0.333334,0.0,0.0,0.0,0.0,0.833334,1,2,2,0.0694445,0.0,0.0
787,NY,40606,ARMONK,OFF,LIQUOR/PACKAGE STORE,0.5,1.333334,0.5,0.0,0.0,0.0,2.333334,1,6,4,0.1944445,0.0,1.0
788,NY,57605,GREAT NECK,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,1.0
789,NY,79229,BROOKLYN,ON,RESTAURANT,0.333334,0.166667,0.166667,0.0,0.0,0.0,0.666668,1,2,2,0.055555667,0.0,1.0
790,NY,77229,VICTOR,ON,RESTAURANT,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,0.0,1.0
791,NY,59601,LIMA,ON,BAR/TAVERN,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,0.0,1.0
792,NY,99806,MASSAPEQUA PARK,ON,RESTAURANT,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,0.0,1.0
793,NY,48850,NEW YORK,ON,HOTEL/ MOTEL,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.666667,1,1,1,0.055555583,0.0,1.0
794,NY,70730,BROOKLYN,ON,BAR/TAVERN,0.333333,0.333333,0.0,0.0,0.0,0.0,0.666666,1,1,1,0.0555555,0.0,1.0
795,NY,78333,ADAMS,ON,RECREATION/ ENTERTAINMENT,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,0.0,1.0
796,NY,95505,BINGHAMTON,ON,RESTAURANT,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,0.0,1.0
797,NY,51470,WAPPINGERS FALLS,ON,OTHER ON PREMISE,0.333333,0.333333,0.0,0.0,0.0,0.0,0.666666,1,1,1,0.0555555,0.0,0.0
798,NY,93461,COLTON,ON,BAR/TAVERN,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,0.0,1.0
799,NY,26937,PLEASANTVILLE,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,0.0,1.0
800,NY,53086,BINGHAMTON,ON,RECREATION/ ENTERTAINMENT,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,1,1,1,1.0,0.0,1.0
801,NY,67340,HOMER,ON,BAR/TAVERN,0.333333,0.166667,0.0,0.0,0.0,0.0,0.5,1,2,1,0.041666667,0.0,1.0
802,NY,53301,OCEANSIDE,ON,RESTAURANT,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,0.0,1.0
803,NY,85290,RYE,ON,BAR/TAVERN,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,0.0,1.0
804,NY,80616,ROCHESTER,ON,RESTAURANT,0.166667,0.333334,0.166667,0.0,0.0,0.0,0.666668,1,2,2,0.055555667,0.0,1.0
805,NY,85202,AUBURN,ON,RECREATION/ ENTERTAINMENT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
806,NY,95093,BROOKLYN,ON,RESTAURANT,0.166667,0.666668,0.0,0.166667,0.0,0.0,1.000002,1,6,5,0.0833335,0.0,1.0
807,NY,61471,ROCHESTER,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
808,NY,37212,BROOKLYN,ON,BAR/TAVERN,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.500001,1,1,1,0.04166675,0.0,1.0
809,NY,81783,TROY,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
810,NY,58533,EAST SETAUKET,ON,RESTAURANT,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333334,1,1,1,0.027777833,0.0,1.0
811,NY,22209,BUFFALO,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
812,NY,10678,ROCHESTER,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
813,NY,70519,ROCHESTER,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
814,NY,25513,ROCHESTER,ON,RESTAURANT,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.500001,1,2,2,0.04166675,0.0,1.0
815,NY,48802,BUFFALO,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
816,NY,89746,LIVONIA,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
817,NY,34777,BINGHAMTON,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
818,NY,16655,NEW YORK,ON,HOTEL/ MOTEL,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
819,NY,81248,ITHACA,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
820,NY,88707,TONAWANDA,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
821,NY,72587,TUPPER LAKE,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
822,NY,12662,BUFFALO,ON,RESTAURANT,0.166667,0.333333,0.0,0.0,0.0,0.0,0.5,1,2,2,0.041666667,0.0,1.0
823,NY,53110,ROCHESTER,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
824,NY,94250,ROCHESTER,ON,RESTAURANT,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.500001,1,2,2,0.04166675,0.0,1.0
825,NY,27976,BREEZY POINT,ON,RECREATION/ ENTERTAINMENT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
826,NY,94715,NEW YORK,ON,BAR/TAVERN,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.500001,1,2,2,0.04166675,0.0,1.0
827,NY,35152,PIFFARD,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
828,NY,81869,BUFFALO,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
829,NY,64520,AUBURN,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
830,NY,13077,PENN YAN,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
831,NY,60349,BROCKPORT,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
832,NY,24028,NEW YORK,ON,RESTAURANT,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333334,1,1,1,0.027777833,0.0,0.0
833,NY,81004,CANANDAIGUA,ON,RESTAURANT,0.166667,0.500001,0.0,0.0,0.0,0.0,0.666668,1,3,2,0.055555667,0.0,0.0
834,NY,33659,ITHACA,OFF,LIQUOR/PACKAGE STORE,0.0,7.0,0.0,0.0,0.0,0.0,7.0,1,4,3,0.583333333,0.0,0.0
835,NY,98220,AMAGANSETT,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1,3,3,0.208333333,0.0,0.0
836,NY,97924,BROOKLYN,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0.083333333,0.0,1.0
837,NY,57018,EAST NORTHPORT,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1,3,3,0.25,0.0,0.0
838,NY,91076,BROOKLYN,ON,BAR/TAVERN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,2.0
839,NY,40388,WANTAGH,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,1.5,0.5,2.0,1,2,2,0.166666667,0.0,0.0
840,NY,37087,CAMILLUS,OFF,LIQUOR/PACKAGE STORE,0.0,15.0,0.0,0.0,0.0,1.0,16.0,1,3,3,1.333333333,0.0,1.0
841,NY,52261,LONG ISLAND CITY,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1,1,1,0.25,0.0,0.0
842,NY,58773,GENESEO,ON,BAR/TAVERN,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
843,NY,45591,BROOKLYN,OFF,LIQUOR/PACKAGE STORE,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,0.0,1.0
844,NY,64126,BROOKLYN,ON,BAR/TAVERN,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,1.0
845,NY,60523,BROOKLYN,ON,RESTAURANT,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
846,NY,19995,LIVERPOOL,ON,RESTAURANT,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.500001,1,1,1,0.04166675,0.0,1.0
847,NY,29958,HOPEWELL JUNCTION,ON,RESTAURANT,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,0.0
848,NY,38855,FRANKLIN SQUARE,ON,BAR/TAVERN,0.0,0.666666,0.666666,0.0,0.0,0.333333,1.666665,1,2,2,0.13888875,0.0,1.0
849,NY,54089,ROSLYN,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,1.333333,0.0,0.0,1.333333,1,2,2,0.111111083,0.0,1.0
850,NY,97150,NEW YORK,ON,RESTAURANT,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,1,1,1,0.013888917,0.0,1.0
851,NY,54963,BROOKLYN,ON,RESTAURANT,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,0.0
852,NY,11908,BROOKLYN,ON,RESTAURANT,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,1.0
853,NY,67359,NEW YORK,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1,2,2,0.166666667,0.0,1.0
854,NY,64234,CARMEL,ON,BAR/TAVERN,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,1,1,1,0.013888917,0.0,0.0
855,NY,95155,BROOKLYN,ON,RESTAURANT,0.0,2.166668,0.0,0.0,0.0,0.0,2.166668,1,10,7,0.180555667,0.0,2.0
856,NY,99161,BROOKLYN,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,5.0,0.0,0.0,0.0,5.0,1,1,1,0.416666667,0.0,1.0
857,NY,27234,BROOKLYN,ON,RESTAURANT,0.0,9.0,0.0,0.0,0.0,0.0,9.0,1,9,7,0.75,0.0,1.0
858,NY,63899,BAY SHORE,ON,RESTAURANT,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,1,1,1,0.02777775,0.0,0.0
859,NY,16423,LONG BEACH,ON,RESTAURANT,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,0.0,0.0
860,NY,93100,ELMONT,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0.083333333,0.0,1.0
861,NY,97049,RENSSELAER,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1,1,1,0.041666667,0.0,1.0
862,NY,82231,BRIGHTWATERS,ON,RESTAURANT,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,0.0,0.0
863,NY,43631,MEDINA,ON,BAR/TAVERN,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
864,NY,37606,MANHASSET,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1,1,1,0.333333333,0.0,0.0
865,NY,59624,NEW YORK,ON,RESTAURANT,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
866,NY,95745,BROOKLYN,OFF,LIQUOR/PACKAGE STORE,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,0.0,0.0
867,NY,65146,BROOKLYN,ON,RESTAURANT,0.0,0.0,0.0,0.0,0.333334,0.0,0.333334,1,2,1,0.027777833,0.0,0.0
868,NY,34202,BUFFALO,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.833333,0.0,0.0,0.0,0.833333,1,2,2,0.069444417,0.0,1.0
869,NY,40343,JERICHO,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1,1,1,0.166666667,0.0,0.0
870,NY,89054,NEW YORK,ON,RESTAURANT,0.0,0.0,1.5,0.0,0.0,0.0,1.5,1,2,1,0.125,0.0,1.0
871,NY,22972,BROOKLYN,OFF,LIQUOR/PACKAGE STORE,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1,1,1,0.25,0.0,1.0
872,NY,66836,BROOKLYN,ON,RESTAURANT,0.0,0.666666,0.0,0.0,0.0,0.0,0.666666,1,2,2,0.0555555,0.0,1.0
873,NY,79146,ALFRED,ON,BAR/TAVERN,0.0,0.0,0.166667,0.0,0.333333,0.0,0.5,1,2,2,0.041666667,0.0,0.0
874,NY,73569,SARATOGA SPRINGS,ON,BAR/TAVERN,0.0,0.500001,0.0,0.0,0.0,0.0,0.500001,1,3,3,0.04166675,0.0,2.0
875,NY,74057,YORKTOWN HEIGHTS,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,0.0
876,NY,38454,BROOKLYN,ON,RESTAURANT,0.0,17.0,0.0,0.0,0.0,0.0,17.0,1,8,7,1.416666667,0.0,0.0
877,NY,57843,SYOSSET,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,0.0,1.0
878,NY,80915,WOODBURY,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0.083333333,0.0,1.0
879,NY,60351,OZONE PARK,ON,RESTAURANT,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,1.0
880,NY,46061,SYRACUSE,ON,RESTAURANT,0.0,0.0,0.0,1.5,0.0,1.333333,2.833333,1,1,1,0.236111083,0.0,0.0
881,NY,77351,ALBANY,ON,BAR/TAVERN,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
882,NY,29363,FLUSHING,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0.083333333,0.0,1.0
883,NY,18108,PORT JEFFERSON,ON,RESTAURANT,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,0.0
884,NY,47120,BALLSTON SPA,ON,BAR/TAVERN,0.0,1.0,0.666667,0.0,0.0,0.0,1.666667,1,3,3,0.138888917,0.0,0.0
885,NY,15775,BROOKLYN,OFF,LIQUOR/PACKAGE STORE,0.0,4.5,0.0,0.0,0.0,0.0,4.5,1,7,6,0.375,0.0,1.0
886,NY,65642,SYRACUSE,OFF,LIQUOR/PACKAGE STORE,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1,3,3,0.5,0.0,0.0
887,NY,77504,NEW YORK,ON,RESTAURANT,0.0,0.666667,0.0,0.0,0.0,0.0,0.666667,1,1,1,0.055555583,0.0,1.0
888,NY,47806,SLINGERLANDS,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,1,1,1,0.013888917,0.0,1.0
889,NY,64025,NEW YORK,ON,BAR/TAVERN,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,1,1,1,0.013888917,0.0,1.0
890,NY,18214,TROY,ON,BAR/TAVERN,0.0,0.0,0.666666,0.0,0.0,0.0,0.666666,1,2,1,0.0555555,0.0,0.0
891,NY,52264,NEW YORK,ON,RESTAURANT,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,0.0
892,NY,93747,NEW YORK,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0.083333333,0.0,1.0
893,NY,35895,LONG BEACH,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,0.0,1.0
894,NY,10432,GENESEO,ON,BAR/TAVERN,0.0,0.0,0.0,0.0,0.333334,0.0,0.333334,1,2,2,0.027777833,0.0,0.0
895,NY,56981,KINGSTON,ON,RESTAURANT,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,0.0
896,NY,49567,BROOKLYN,OFF,LIQUOR/PACKAGE STORE,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,1.0
897,NY,79887,WOODSIDE,OFF,LIQUOR/PACKAGE STORE,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,0.0,0.0
898,NY,10573,NEW YORK,ON,BAR/TAVERN,0.0,0.333333,0.333333,0.0,0.0,0.0,0.666666,1,1,1,0.0555555,0.0,0.0
899,NY,53438,WEBSTER,OFF,LIQUOR/PACKAGE STORE,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,2,2,0.25,0.0,0.0
900,NY,68773,PLEASANTVILLE,OFF,LIQUOR/PACKAGE STORE,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,0.0,1.0
901,NY,12643,ROSLYN HEIGHTS,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0.083333333,0.0,1.0
902,NY,64351,NEW YORK,ON,CONCESSIONAIRE,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,0.0
903,NY,85406,NEW YORK,ON,BAR/TAVERN,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,1,1,1,0.013888917,0.0,0.0
904,NY,94522,NEW YORK,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0
905,NY,27673,LONG BEACH,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,1.0,0.166667,1.166667,0.166667,2.500001,1,2,2,0.208333417,0.0,0.0
906,NY,33175,BUFFALO,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,1,1,1,0.02777775,0.0,0.0
907,NY,36827,CICERO,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
908,NY,79435,CROTON ON HUDSON,OFF,LIQUOR/PACKAGE STORE,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,3.0
909,NY,87446,BROOKLYN,ON,RESTAURANT,0.0,0.0,0.333333,0.5,0.166667,0.0,1.0,1,2,1,0.083333333,0.0,2.0
910,FL,28984,ORLANDO,OFF,LIQUOR/PACKAGE STORE,240.0,0.0,140.0,0.0,9.0,20.0,409.0,1,6,5,34.08333333,210.2506112,3.0
911,FL,56038,ORLANDO,ON,MILITARY ON-PREMISE,97.0,0.0,0.0,0.0,0.0,0.0,97.0,1,29,11,8.083333333,177.2393814,2.0
912,FL,83410,STUART,ON,TASTING ROOM,59.5,50.0,35.0,5.0,15.0,30.0,194.5,1,11,7,16.20833333,236.0308483,2.0
913,FL,25633,MELBOURNE,ON,BAR/TAVERN,50.0,12.0,0.0,1.333333,0.333333,0.333333,63.999999,1,30,12,5.33333325,198.5312531,2.0
914,FL,55126,ORLANDO,OFF,NON-RETAIL,33.000003,16.000002,8.166668,1.333334,0.666667,4.000002,63.166676,1,35,10,5.263889667,163.1798703,2.0
915,FL,91058,WESLEY CHAPEL,ON,TASTING ROOM,30.0,2.833333,1.0,0.0,0.0,1.0,34.833333,1,17,10,2.90277775,193.3421071,0.0
916,FL,36491,MOUNT DORA,ON,TASTING ROOM,17.5,0.666667,0.666668,0.333334,0.0,0.0,19.166669,1,14,9,1.597222417,203.1260622,0.0
917,FL,44652,WELLINGTON,OFF,LIQUOR/PACKAGE STORE,17.0,0.0,0.0,0.0,0.0,0.166667,17.166667,1,4,3,1.430555583,166.3398026,1.0
918,FL,52497,SANFORD,OFF,LIQUOR/PACKAGE STORE,16.5,5.0,1.0,1.0,1.0,0.166667,24.666667,1,2,2,2.055555583,179.7364841,0.0
919,FL,41692,ORLANDO,ON,BAR/TAVERN,11.0,0.333333,0.0,0.0,0.0,0.0,11.333333,1,3,2,0.944444417,176.2941228,1.0
920,FL,73600,ORLANDO,OFF,LIQUOR/PACKAGE STORE,10.0,1.0,0.833333,0.0,0.0,0.0,11.833333,1,1,1,0.986111083,163.5211314,0.0
921,FL,17437,MAITLAND,ON,RESTAURANT,8.0,3.0,0.166667,0.0,0.0,0.166667,11.333334,1,7,6,0.9444445,200.0735176,0.0
922,FL,85044,MELBOURNE,OFF,LIQUOR/PACKAGE STORE,7.0,0.0,0.0,0.0,0.0,0.0,7.0,1,3,2,0.583333333,183.8571429,2.0
923,FL,25413,TAMPA,OFF,LIQUOR/PACKAGE STORE,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1,5,5,0.5,193.5,0.0
924,FL,73371,ORLANDO,OFF,LIQUOR/PACKAGE STORE,6.0,6.0,2.0,0.0,0.0,0.0,14.0,1,7,5,1.166666667,204.2442857,2.0
925,FL,62763,CLEARWATER,OFF,LIQUOR/PACKAGE STORE,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1,3,3,0.5,190.5,2.0
926,FL,46803,SAINT PETERSBURG,ON,RESTAURANT,6.0,7.166666,0.0,0.0,0.0,0.166667,13.333333,1,10,8,1.111111083,199.031255,0.0
927,FL,64755,SARASOTA,OFF,LIQUOR/PACKAGE STORE,5.333333,3.333333,6.0,2.0,4.0,4.0,24.666666,1,5,4,2.0555555,270.1216289,0.0
928,FL,23101,SARASOTA,OFF,LIQUOR/PACKAGE STORE,5.333333,0.0,0.0,0.0,0.0,0.0,5.333333,1,2,2,0.444444417,189.8437619,0.0
929,FL,88423,SAINT CLOUD,OFF,LIQUOR/PACKAGE STORE,5.0,3.0,1.0,0.0,0.0,0.0,9.0,1,6,5,0.75,200.6666667,0.0
930,FL,38602,ORLANDO,OFF,LIQUOR/PACKAGE STORE,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1,3,3,0.416666667,190.092,1.0
931,FL,21288,FORT LAUDERDALE,OFF,LIQUOR/PACKAGE STORE,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1,3,3,0.416666667,190.8,0.0
932,FL,72936,ORLANDO,ON,HOTEL/ MOTEL,5.0,5.0,0.0,0.0,0.0,0.0,10.0,1,2,2,0.833333333,185.4,0.0
933,FL,82948,ESTERO,OFF,LIQUOR/PACKAGE STORE,4.5,0.0,0.0,0.0,0.0,0.0,4.5,1,3,3,0.375,191.8333333,0.0
934,FL,35647,BRANDON,OFF,LIQUOR/PACKAGE STORE,4.5,0.0,0.0,0.0,0.0,0.0,4.5,1,3,2,0.375,191.8333333,0.0
935,FL,69187,LUTZ,OFF,LIQUOR/PACKAGE STORE,4.5,0.0,1.0,0.0,0.0,0.0,5.5,1,3,3,0.458333333,211.7727273,0.0
936,FL,92597,LADY LAKE,OFF,LIQUOR/PACKAGE STORE,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1,3,3,0.333333333,193.5,0.0
937,FL,26865,PORT CHARLOTTE,OFF,LIQUOR/PACKAGE STORE,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1,2,2,0.333333333,193.125,0.0
938,FL,38537,PALM BEACH GARDENS,OFF,LIQUOR/PACKAGE STORE,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1,3,3,0.333333333,193.5,0.0
939,FL,45340,FORT MYERS,OFF,LIQUOR/PACKAGE STORE,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1,2,2,0.333333333,190.125,1.0
