Dist. STATE,Account ID,City,OnOff Premises,Classes of Trade,Siempre Plata,Siempre Reposado,Siempre Anejo,Siempre Supremo,Siempre Rebel Cask,Siempre Exclusivo Vivo,Total Cases,Did Buys,# Purchases,# Months Purchased,Rate of Sale: Units / Month,Ave Unit Price
FL,71084,MONTVERDE,ON,RECREATION/ ENTERTAINMENT,4,1,3,1,0,0,9,1,4,4,0.75,221.3333333
FL,98202,BRADENTON,OFF,LIQUOR/PACKAGE STORE,4,0,0,0,0,0,4,1,2,2,0.333333333,190.125
FL,76656,GIBSONTON,ON,BAR/TAVERN,4,1,0,0,0,0,5,1,2,2,0.416666667,187.8
FL,93445,TARPON SPRINGS,OFF,LIQUOR/PACKAGE STORE,4,5,3,0,0,0,12,1,10,7,1,198.5
FL,85424,HOLLYWOOD,OFF,LIQUOR/PACKAGE STORE,4,0,0,0,0,0,4,1,2,2,0.333333333,190.125
FL,79040,NAPLES,OFF,LIQUOR/PACKAGE STORE,4,0,0,2,1,1,8,1,4,4,0.666666667,288.75
FL,10811,SAINT PETERSBURG,OFF,LIQUOR/PACKAGE STORE,4,0,0,0,0,0,4,1,2,2,0.333333333,190.125
FL,82031,GAINESVILLE,OFF,LIQUOR/PACKAGE STORE,4,0,0,0,0,0,4,1,2,2,0.333333333,190.125
FL,70695,ORLANDO,OFF,LIQUOR/PACKAGE STORE,4,4,0,0,0,0,8,1,3,3,0.666666667,175.125
FL,52862,LITHIA,OFF,LIQUOR/PACKAGE STORE,3.333334,2.5,1.333333,1,0,1,9.166667,1,6,5,0.763888917,262.7181723
FL,75410,CLERMONT,ON,BAR/TAVERN,3.333333,3.333333,1,1,0,0.166667,8.833333,1,3,2,0.736111083,176.4905727
FL,19211,CLERMONT,OFF,LIQUOR/PACKAGE STORE,3.333333,4.333333,1,1,0,0.5,10.166666,1,4,4,0.847222167,214.3278829
FL,61279,KISSIMMEE,OFF,LIQUOR/PACKAGE STORE,3.333333,1.333333,1,1,1,1,8.666666,1,4,4,0.722222167,228.7500176
FL,73601,WINTER GARDEN,OFF,LIQUOR/PACKAGE STORE,3,4,3,0,0,0,10,1,5,4,0.833333333,207.45
FL,62333,STUART,ON,RESTAURANT,3,2,1,0,0,0.5,6.5,1,2,2,0.541666667,202.1538462
FL,63822,TAMPA,ON,BAR/TAVERN,3,2,0,0,0,0,5,1,3,3,0.416666667,197.7
FL,18109,DAYTONA BEACH,OFF,LIQUOR/PACKAGE STORE,3,2,1,0,0,0,6,1,4,3,0.5,208.42
FL,48871,ALTAMONTE SPRINGS,OFF,LIQUOR/PACKAGE STORE,3,0,0,0,0,0,3,1,2,2,0.25,188.92
FL,65047,ORLANDO,OFF,LIQUOR/PACKAGE STORE,3,2,2,0,0,0,7,1,1,1,0.583333333,183.8571429
FL,50539,DUNEDIN,OFF,LIQUOR/PACKAGE STORE,3,4,1,0,0,1,9,1,7,6,0.75,215.8333333
FL,31421,SEMINOLE,OFF,LIQUOR/PACKAGE STORE,3,2,1.833333,0,0,0,6.833333,1,3,3,0.569444417,209.6341566
FL,89423,TARPON SPRINGS,OFF,LIQUOR/PACKAGE STORE,3,8,1,0,0,1,13,1,3,3,1.083333333,192.8076923
FL,44326,HOLIDAY,OFF,LIQUOR/PACKAGE STORE,3,0,0,2,0,2,7,1,3,3,0.583333333,279.4285714
FL,58697,TAMPA,OFF,LIQUOR/PACKAGE STORE,3,3,0,0,0,0,6,1,1,1,0.5,164
FL,52921,STUART,OFF,LIQUOR/PACKAGE STORE,3,0,0,0,0,0,3,1,2,2,0.25,193.5
FL,93731,WELLINGTON,OFF,LIQUOR/PACKAGE STORE,3,0,0,0,0,0,3,1,2,2,0.25,193.5
FL,71440,BOCA RATON,OFF,LIQUOR/PACKAGE STORE,3,7,0,1.333333,1,2,14.333333,1,10,8,1.194444417,276.0697739
FL,82674,TAMPA,OFF,LIQUOR/PACKAGE STORE,2.5,2,1.5,0,0,0,6,1,4,4,0.5,204.75
FL,24405,JACKSONVILLE,OFF,LIQUOR/PACKAGE STORE,2.5,0,0,0,0,0,2.5,1,3,3,0.208333333,195.9
FL,38469,KISSIMMEE,ON,BAR/TAVERN,2.333333,0,0,0,0,0,2.333333,1,3,3,0.194444417,199.2857428
FL,78275,TAMPA,ON,BAR/TAVERN,2.333333,11.333333,0,0,0,0,13.666666,1,8,6,1.138888833,201.5853757
FL,27707,GROVELAND,OFF,LIQUOR/PACKAGE STORE,2.333333,2.166666,2,0,1,1,8.499999,1,3,3,0.70833325,269.8235612
FL,25848,TAMPA,ON,BAR/TAVERN,2.166667,0,0,0,0,2,4.166667,1,1,1,0.34722225,296.6399763
FL,36054,WINTER PARK,OFF,LIQUOR/PACKAGE STORE,2,1,1,2,7,3,16,1,2,2,1.333333333,354.09375
FL,30435,PORT SAINT LUCIE,OFF,LIQUOR/PACKAGE STORE,2,2,2,0,0,0,6,1,1,1,0.5,172.5
FL,50273,ORLANDO,ON,BAR/TAVERN,2,2,0,0,0,0,4,1,1,1,0.333333333,94.5
FL,12275,CLERMONT,OFF,LIQUOR/PACKAGE STORE,2,2,2,0,0,0,6,1,1,1,0.5,191.25
FL,19680,PLANTATION,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,193.5
FL,54673,BOYNTON BEACH,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,193.5
FL,40269,MELBOURNE,OFF,LIQUOR/PACKAGE STORE,2,0.333333,0,0,0,0,2.333333,1,2,2,0.194444417,162.6428804
FL,87582,LEESBURG,OFF,LIQUOR/PACKAGE STORE,2,1,0.5,0,0,1,4.5,1,3,3,0.375,241.6666667
FL,21085,MIAMI,OFF,LIQUOR/PACKAGE STORE,2,3,1,0,0,0,6,1,1,1,0.5,198.75
FL,80168,MIAMI BEACH,OFF,LIQUOR/PACKAGE STORE,1.5,0,0,0,0,0,1.5,1,2,2,0.125,197.5
FL,43295,KISSIMMEE,ON,RECREATION/ ENTERTAINMENT,1.333333,1.333333,0,0,0,0,2.666666,1,2,2,0.222222167,168.5625421
FL,38301,ORLANDO,ON,RESTAURANT,1.333333,0.5,0,0,0,0,1.833333,1,2,2,0.15277775,156.545483
FL,95502,WINTER PARK,ON,HOTEL/ MOTEL,1.166667,2.666667,1.333333,0,0,0,5.166667,1,4,3,0.430555583,211.7903089
FL,22288,ORLANDO,ON,HOTEL/ MOTEL,1.166667,1.166667,0,0,0,0,2.333334,1,2,2,0.1944445,213.4285104
FL,80039,WINTER PARK,ON,BAR/TAVERN,1.000001,0.333334,0.166667,0,0,0,1.500002,1,5,5,0.125000167,219.3330409
FL,19781,BRIDGEPORT,OFF,NON-RETAIL,1.000001,1.166666,0.666667,1,1,1.666667,6.500001,1,6,1,0.54166675,246.2091929
FL,37877,MIAMI,ON,RESTAURANT,1,0.333333,0,0,0,0,1.333333,1,1,1,0.111111083,154.1250385
FL,25914,MOUNT DORA,ON,RESTAURANT,1,1,0.166667,0,0,0,2.166667,1,2,2,0.180555583,198.9230463
FL,81927,PALM BAY,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,186
FL,88880,SARASOTA,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,4,0,5,1,1,1,0.416666667,347.1
FL,57509,MIAMI,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,193.5
FL,27152,OVIEDO,ON,RESTAURANT,1,0,0,0,0,0,1,1,1,1,0.083333333,193.5
FL,68556,MIAMI,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,193.5
FL,81407,RIVERVIEW,ON,RESTAURANT,1,1,1,1,0,2,6,1,3,3,0.5,358.25
FL,67155,MIAMI,ON,BAR/TAVERN,1,1,0,0,0,0,2,1,2,1,0.166666667,190.5
FL,26853,MAITLAND,ON,RESTAURANT,1,0,0,0,0,0,1,1,1,1,0.083333333,193.5
FL,80887,MIAMI,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,193.5
FL,32296,KISSIMMEE,ON,RESTAURANT,0.833333,3.166667,1,1,1,1,8,1,7,6,0.666666667,288.65625
FL,53602,MAITLAND,ON,RESTAURANT,0.666667,0.166667,0,0,0,0,0.833334,1,4,3,0.0694445,206.0998351
FL,11846,KISSIMMEE,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0,0,0,0,1,1,1,1,0.083333333,195
FL,49024,SAINT CLOUD,ON,BAR/TAVERN,0.5,0.5,0,0,0,0,1,1,1,1,0.083333333,190.5
FL,82791,BOCA RATON,ON,RESTAURANT,0.5,1,0,0,0,0,1.5,1,1,1,0.125,192
FL,70178,APOLLO BEACH,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0,0,0,0,1,1,1,1,0.083333333,207
FL,96909,TAVARES,ON,CONCESSIONAIRE,0.5,0.5,0.166667,0,0,0,1.166667,1,1,1,0.09722225,218.9999374
FL,17613,WINTER GARDEN,ON,HOTEL/ MOTEL,0.5,0.5,0,0,0,0,1,1,1,1,0.083333333,190.5
FL,31402,ORLANDO,ON,BAR/TAVERN,0.5,0.666666,0,0,0,0,1.166666,1,3,3,0.097222167,148.7143707
FL,17107,ORLANDO,ON,BAR/TAVERN,0.5,0.666668,0.333334,0,0,0,1.500002,1,6,6,0.125000167,225.9996987
FL,48843,WINTER PARK,ON,RECREATION/ ENTERTAINMENT,0.333334,0,0,0,0,0,0.333334,1,2,2,0.027777833,205.499589
FL,40877,WEST PALM BEACH,ON,BAR/TAVERN,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,0.0555555,102.7501028
FL,74847,WINTER GARDEN,ON,BAR/TAVERN,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,0.0555555,102.7501028
FL,10232,SARASOTA,ON,BAR/TAVERN,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,0.0555555,102.7501028
FL,46942,SARASOTA,ON,RESTAURANT,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,0.0555555,102.7501028
FL,50873,ORLANDO,ON,RESTAURANT,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,0.0555555,102.7501028
FL,62342,INDIALANTIC,ON,BAR/TAVERN,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,0.0555555,102.7501028
FL,66530,LAKELAND,ON,CONCESSIONAIRE,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,0.0555555,102.7501028
FL,20267,COCOA BEACH,ON,RESTAURANT,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,0.0555555,102.7501028
FL,36679,SAINT PETERSBURG,ON,BAR/TAVERN,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,0.0555555,102.7501028
FL,47395,ORLANDO,ON,BAR/TAVERN,0.333333,0,0,0,0,0,0.333333,1,1,1,0.02777775,198.000198
FL,26403,KISSIMMEE,ON,RESTAURANT,0.333333,0,0,0,0,0,0.333333,1,1,1,0.02777775,198.000198
FL,34515,SAINT PETERSBURG,ON,BAR/TAVERN,0.333333,63,0,0,0,0,63.333333,1,13,11,5.27777775,185.9447378
FL,77913,ORLANDO,ON,RESTAURANT,0.333333,0,0,0,0,0,0.333333,1,1,1,0.02777775,205.5002055
FL,67085,LAKELAND,ON,BAR/TAVERN,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,0.0555555,102.7501028
FL,26485,ORLANDO,ON,RESTAURANT,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,0.0555555,102.7501028
FL,94428,CLERMONT,ON,RECREATION/ ENTERTAINMENT,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,1,214.5002145
FL,30741,SAINT PETERSBURG,ON,BAR/TAVERN,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,0.0555555,102.7501028
FL,74174,CLEARWATER,ON,RESTAURANT,0.333333,0.333333,0,0,0,0,0.666666,1,1,1,0.0555555,102.7501028
FL,48152,TITUSVILLE,ON,BAR/TAVERN,0.333333,0,0,0,0,0,0.333333,1,1,1,0.02777775,198.000198
FL,89153,MIAMI,ON,BAR/TAVERN,0.333333,0,0,0,0,0,0.333333,1,1,1,0.02777775,205.5002055
FL,44246,SARASOTA,ON,RESTAURANT,0.333333,0,0,0,0,0,0.333333,1,1,1,0.02777775,198.000198
FL,96273,SAINT PETERSBURG,ON,BAR/TAVERN,0.333333,1.833333,0,0,0,0,2.166666,1,2,2,0.1805555,178.0385163
FL,71527,KISSIMMEE,ON,BAR/TAVERN,0.166667,0,0,0,0,0.166667,0.333334,1,2,2,0.027777833,378.7492425
FL,16766,LONGWOOD,OFF,LIQUOR/PACKAGE STORE,0.166667,1.166667,1.166667,0.5,0,0.5,3.500001,1,1,1,0.29166675,237.4285036
FL,67630,MOUNT DORA,ON,RESTAURANT,0.166667,0.166667,0,0,0,0,0.333334,1,1,1,0.027777833,214.499571
FL,13884,ORLANDO,ON,RESTAURANT,0.166667,0,0,0.166667,0,0.166667,0.500001,1,1,1,0.04166675,366.499267
FL,71134,ORLANDO,ON,HOTEL/ MOTEL,0.166667,2,2,0.333334,0,0.166667,4.666668,1,6,5,0.388889,255.5892127
FL,60191,FORT LAUDERDALE,ON,BAR/TAVERN,0.166667,0.166667,0.166667,0,0,0.166667,0.666668,1,1,1,0.055555667,315.7493685
FL,44068,TAMPA,ON,RESTAURANT,0,1,0,0,0,0,1,1,1,1,0.083333333,211.5
FL,13074,ORLANDO,ON,HOTEL/ MOTEL,0,0,0,1,1,1,3,1,3,2,0.25,406.1666667
FL,85198,MIAMI BEACH,ON,RESTAURANT,0,-0.333333,0,0,0,0,-0.333333,0,0,0,-1,-223.5002235
FL,21178,ORLANDO,ON,BAR/TAVERN,0,7.166667,0,0,0,0,7.166667,1,6,5,0.59722225,201.9069674
FL,52059,SANFORD,ON,BAR/TAVERN,0,0,0.166667,0,0,0,0.166667,1,1,1,0.013888917,317.999364
FL,46893,WELLINGTON,ON,RESTAURANT,0,0,0,0,0,0.5,0.5,1,1,1,0.041666667,540
FL,44694,MIAMI,ON,RESTAURANT,0,0.333333,0,0,0,0,0.333333,1,1,1,0.02777775,223.5002235
FL,57818,ORLANDO,ON,BAR/TAVERN,0,0.333333,0,0,0,0,0.333333,1,1,1,0.02777775,216.000216
FL,15813,CLERMONT,ON,RESTAURANT,0,1,0,0,0,0,1,1,1,1,0.083333333,207
FL,72876,DANIA,ON,HOTEL/ MOTEL,0,0,0,0,0.166667,0.166667,0.333334,1,1,1,0.027777833,472.499055
FL,15711,KISSIMMEE,OFF,LIQUOR/PACKAGE STORE,0,2,0,0,0,0,2,1,1,1,0.166666667,211.5
FL,22225,WINTER PARK,ON,RESTAURANT,0,0,0,0,0.333334,0,0.333334,1,2,1,0.027777833,404.99919
FL,38475,SARASOTA,ON,RESTAURANT,0,1.166666,0,0,0,0,1.166666,1,4,4,0.097222167,219.214411
FL,55567,SANFORD,ON,BAR/TAVERN,0,0,0,0.166667,0,0,0.166667,1,1,1,0.013888917,349.499301
FL,82664,ORLANDO,ON,BAR/TAVERN,0,0.333333,0,0,0,0,0.333333,1,1,1,0.02777775,207.000207
FL,72700,DELRAY BEACH,ON,RESTAURANT,0,0,0,0,1,1,2,1,2,2,0.166666667,460.5
FL,12719,ORLANDO,ON,RESTAURANT,0,13.166667,0,0,0,0,13.166667,1,13,10,1.09722225,209.8291086
FL,38533,KISSIMMEE,ON,RESTAURANT,0,0,0,0,0,0.333333,0.333333,1,1,1,0.02777775,552.000552
FL,53592,PALM COAST,ON,RECREATION/ ENTERTAINMENT,0,0.333333,0,0,0,0,0.333333,1,1,1,0.02777775,216.000216
FL,53520,SANFORD,OFF,LIQUOR/PACKAGE STORE,0,0,1,0,0,0,1,1,1,1,0.083333333,306
FL,72642,FORT LAUDERDALE,OFF,LIQUOR/PACKAGE STORE,0,1,0,0,0,0,1,1,1,1,0.083333333,211.5
FL,19057,ORLANDO,ON,BAR/TAVERN,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,223.499553
FL,51119,MIAMI,ON,BAR/TAVERN,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,206.999586
FL,27167,APOPKA,OFF,LIQUOR/PACKAGE STORE,0,1,0,0,0,0,1,1,1,1,0.083333333,211.5
FL,10010,MIAMI,ON,BAR/TAVERN,0,0.166667,0.166667,0,0,0,0.333334,1,1,1,0.027777833,262.499475
FL,54699,MIAMI,ON,CONCESSIONAIRE,0,0,0.666667,0,0,0,0.666667,1,1,1,0.055555583,245.999877
FL,84275,WINTER GARDEN,ON,BAR/TAVERN,0,0,0,0,0,0.166667,0.166667,1,1,1,0.013888917,539.99892
FL,31444,WINTER PARK,ON,RESTAURANT,0,0,0,0,0,0.166667,0.166667,1,1,1,0.013888917,539.99892
FL,11376,LAKELAND,ON,BAR/TAVERN,0,0,0,0.333333,0,0,0.333333,1,1,1,0.02777775,349.5003495
OK,89360,TULSA,ON,RESTAURANT,64.333333,5,2,0,1,0,72.333333,1,31,12,6.02777775,190.0639972
OK,72022,TULSA,OFF,NON-RETAIL,52.333339,18.500003,19.333335,1.333335,2.166669,2.166668,95.833349,1,45,11,7.986112417,0
OK,52419,ALTUS,OFF,LIQUOR/PACKAGE STORE,46,0,0,0,0,0,46,1,5,4,3.833333333,186.6954522
OK,42848,TULSA,ON,RESTAURANT,42.5,0,1.166668,0,0,0,43.666668,1,47,12,3.638889,186.0680462
OK,93607,OKLAHOMA CITY,ON,RESTAURANT,21.333333,1.500001,1.333336,0,0,0.833334,25.000004,1,19,6,2.083333667,207.1248229
OK,99221,ALTUS,OFF,LIQUOR/PACKAGE STORE,21,2,1,1,1,0,26,1,5,5,2.166666667,204.0345
OK,13551,LAWTON,OFF,LIQUOR/PACKAGE STORE,20.333333,8,1,1,1.5,1,32.833333,1,15,7,2.736111083,216.2951321
OK,16309,BROKEN BOW,ON,TASTING ROOM,15.5,0,0,0,0,0,15.5,1,15,10,1.291666667,180.9999677
OK,36303,OKLAHOMA CITY,OFF,LIQUOR/PACKAGE STORE,13.166666,3,0,1.666667,54.833334,0.166667,72.833334,1,17,9,6.0694445,289.6271328
OK,60178,TULSA,ON,RESTAURANT,12.333333,1.000002,0,0,0,0,13.333335,1,19,11,1.11111125,185.1249219
OK,70810,BLAIR,OFF,LIQUOR/PACKAGE STORE,12,0,0,0,0,0,12,1,7,6,1,186.9998
OK,81947,TULSA,ON,RESTAURANT,10.666667,0,0,0,0,0,10.666667,1,3,3,0.888888917,187.2341754
OK,45382,EDMOND,OFF,LIQUOR/PACKAGE STORE,10.5,7.333333,5,0,0,0,22.833333,1,21,11,1.90277775,215.5547462
OK,61640,LAWTON,OFF,LIQUOR/PACKAGE STORE,10,0,0,0,0,0,10,1,2,2,0.833333333,186.69984
OK,13614,EDMOND,OFF,LIQUOR/PACKAGE STORE,9.5,4.833332,0.833333,0,0,0,15.166665,1,15,10,1.26388875,196.1362765
OK,31791,JENKS,OFF,LIQUOR/PACKAGE STORE,8.333334,0.500001,0,0,0,0,8.833335,1,11,8,1,181.3574714
OK,62961,GROVE,OFF,LIQUOR/PACKAGE STORE,8.333333,0,0,0,0,0,8.333333,1,9,8,0.694444417,183.4399273
OK,93670,TULSA,OFF,LIQUOR/PACKAGE STORE,8,8,3,0,0,0,19,1,13,7,1.583333333,210.0973895
OK,11002,EDMOND,OFF,LIQUOR/PACKAGE STORE,8,8,3,0,1,0,20,1,15,10,1.666666667,217.11255
OK,71672,BROKEN ARROW,OFF,LIQUOR/PACKAGE STORE,7,0,0,0,0,0,7,1,7,7,0.583333333,182.4285429
OK,81882,EDMOND,OFF,LIQUOR/PACKAGE STORE,7,1,0,0,0,0,8,1,8,7,0.666666667,186.9999
OK,38041,BROKEN ARROW,ON,RESTAURANT,6.999999,0.666667,0.166667,0,0,0.166667,8,1,24,12,0.666666667,196.1448875
OK,88796,MUSKOGEE,OFF,LIQUOR/PACKAGE STORE,6.333333,0,0,0,0,0,6.333333,1,9,8,0.52777775,186.3682519
OK,36541,TULSA,OFF,LIQUOR/PACKAGE STORE,6.333333,2,1,0,1,0,10.333333,1,5,5,0.861111083,218.7112522
OK,58609,OKLAHOMA CITY,ON,BAR/TAVERN,6,0,0,0,0,0,6,1,6,6,0.5,179.5
OK,34075,OWASSO,OFF,LIQUOR/PACKAGE STORE,6,0,1,0,10,0,17,1,8,8,1.416666667,302.7353647
OK,23430,OKLAHOMA CITY,OFF,LIQUOR/PACKAGE STORE,6,5,0.333333,0,0,0,11.333333,1,10,7,0.944444417,195.4367881
OK,47824,TULSA,OFF,LIQUOR/PACKAGE STORE,6,0,1.333336,0,0,0,7.333336,1,13,7,0.611111333,205.497498
OK,24087,OKLAHOMA CITY,OFF,LIQUOR/PACKAGE STORE,5.833332,4.166665,1.166667,0,0,0,11.166664,1,18,11,0.930555333,202.3560573
OK,44786,JENKS,ON,BAR/TAVERN,5.333339,6.000002,0,0,0,0,11.333341,1,38,12,0.944445083,193.6882337
OK,70211,TULSA,ON,BAR/TAVERN,5.333334,1.500001,1.166667,0,0,0,8.000002,1,18,11,0.666666833,202.2239744
OK,18887,ADA,OFF,LIQUOR/PACKAGE STORE,5.333333,1,2,0,20,0,28.333333,1,10,7,2.361111083,287.2683704
OK,31544,TULSA,ON,RESTAURANT,5.166668,0.166667,2.000002,0,0,0,7.333337,1,16,9,0.611111417,208.1738914
OK,16377,TULSA,ON,BAR/TAVERN,5.000004,0.166667,0,0,0,0,5.166671,1,17,10,0.430555917,180.5788098
OK,46722,TULSA,OFF,LIQUOR/PACKAGE STORE,5,6,2,0,0,0,13,1,8,6,1.083333333,210.0769385
OK,43475,TULSA,OFF,LIQUOR/PACKAGE STORE,5,2,1,0,0,0,8,1,4,4,0.666666667,199.749975
OK,73041,OKLAHOMA CITY,OFF,LIQUOR/PACKAGE STORE,5,1,0,0,0,0,6,1,6,6,0.5,184.325
OK,86801,BLANCHARD,OFF,LIQUOR/PACKAGE STORE,5,1,0,0,1.166667,0.166667,7.333334,1,7,7,0.611111167,221.4181981
OK,73385,EL RENO,OFF,LIQUOR/PACKAGE STORE,5,19,0.333334,0,0,0,24.333334,1,18,12,2.027777833,199.0169082
OK,37447,OKLAHOMA CITY,OFF,LIQUOR/PACKAGE STORE,5,0,7,1,11.333333,0.5,24.833333,1,12,9,2.069444417,295.0272724
OK,75520,JENKS,ON,BAR/TAVERN,4.666666,0.833335,0.500001,0,0,0,6.000002,1,10,7,0.500000167,199.6943834
OK,27245,TULSA,ON,BAR/TAVERN,4.500002,0,0.333334,0,0,0,4.833336,1,20,10,0.402778,192.7207006
OK,28803,TULSA,ON,RESTAURANT,4.166667,1.500001,0,0.166667,0.166667,0,6.000002,1,17,10,0.500000167,193.3542355
OK,27972,EDMOND,OFF,LIQUOR/PACKAGE STORE,4,0,0,0.5,0.166667,0.166667,4.833334,1,4,4,0.402777833,220.5844041
OK,87937,EDMOND,OFF,LIQUOR/PACKAGE STORE,4,2,0,0,0,0,6,1,5,4,0.5,193.6666
OK,49369,TULSA,OFF,LIQUOR/PACKAGE STORE,4,4,3.333333,1.333333,1,1,14.666666,1,11,8,1.222222167,266.9296076
OK,25201,OKLAHOMA CITY,OFF,LIQUOR/PACKAGE STORE,4,4,1,0,0,0,9,1,5,4,0.75,199.5556
OK,56673,GROVE,OFF,LIQUOR/PACKAGE STORE,4,0,0,0,0.333334,0,4.333334,1,6,5,0.361111167,199.5651847
OK,92406,TULSA,OFF,LIQUOR/PACKAGE STORE,4,1.5,1.5,0,0,0,7,1,7,5,0.583333333,213.7857
OK,69237,BARTLESVILLE,ON,RECREATION/ ENTERTAINMENT,4,0,0,0,0,0,4,1,11,8,0.333333333,182.0418
OK,57817,BROKEN ARROW,OFF,LIQUOR/PACKAGE STORE,4,5.333333,4,1,0,1.333333,15.666666,1,8,6,1.3055555,259.9670791
OK,95742,MADILL,OFF,LIQUOR/PACKAGE STORE,3.5,0.5,0,0,0,0,4,1,4,4,0.333333333,186.87495
OK,55873,TULSA,OFF,LIQUOR/PACKAGE STORE,3.499999,4.499998,1.333332,0.333333,0,0,9.666662,1,13,9,0.805555167,213.1312339
OK,15933,EL RENO,OFF,LIQUOR/PACKAGE STORE,3.499999,1.5,0.666666,0,0,0,5.666665,1,10,7,0.472222083,203.3824833
OK,14994,OKLAHOMA CITY,OFF,LIQUOR/PACKAGE STORE,3.333333,0,0,0,0,0,3.333333,1,4,4,0.27777775,184.0999984
OK,14507,TULSA,OFF,LIQUOR/PACKAGE STORE,3.333333,4,1,0,0,0,8.333333,1,5,4,0.694444417,198.3940879
OK,81208,LAWTON,OFF,LIQUOR/PACKAGE STORE,3,0,0,0,0,1,4,1,3,3,0.333333333,275.9874
OK,22199,NORMAN,OFF,LIQUOR/PACKAGE STORE,3,2,0.166667,1,0,0,6.166667,1,3,3,0.513888917,222.0891772
OK,81244,OKLAHOMA CITY,OFF,LIQUOR/PACKAGE STORE,3,1,1,0,1,0.333333,6.333333,1,6,6,0.52777775,256.9473609
OK,60968,OKLAHOMA CITY,OFF,LIQUOR/PACKAGE STORE,3,1.166667,0,0,0,0,4.166667,1,4,4,0.34722225,189.6399928
OK,42278,TULSA,OFF,LIQUOR/PACKAGE STORE,3,3,0,0,0,0,6,1,6,6,0.5,192.3334
OK,85241,TULSA,OFF,LIQUOR/PACKAGE STORE,3,3,1,0,0,0,7,1,5,4,0.583333333,207.4285714
OK,31218,ANADARKO,OFF,LIQUOR/PACKAGE STORE,3,0,0,0,0,0,3,1,3,3,0.25,179.6666
OK,23923,EDMOND,OFF,LIQUOR/PACKAGE STORE,3,3,3.333333,0,0,0,9.333333,1,9,9,0.77777775,230.6732654
OK,10249,OKLAHOMA CITY,OFF,LIQUOR/PACKAGE STORE,3,2,1,1,4,1,12,1,7,5,1,305.74175
OK,69358,OKLAHOMA CITY,OFF,LIQUOR/PACKAGE STORE,3,3,0,0,0,0,6,1,5,5,0.5,190.1584
OK,60107,OWASSO,OFF,LIQUOR/PACKAGE STORE,3,5,0,0,0,0,8,1,6,6,0.666666667,190.7376
OK,85053,OKLAHOMA CITY,OFF,LIQUOR/PACKAGE STORE,3,2,1,0,0,0,6,1,3,3,0.5,203.6667
OK,50156,OKLAHOMA CITY,OFF,LIQUOR/PACKAGE STORE,3,3,2,0,0,0,8,1,7,6,0.666666667,215.87505
OK,14840,ARDMORE,OFF,LIQUOR/PACKAGE STORE,3,1,0,0,0,0,4,1,2,2,0.333333333,192.2499
OK,76373,EDMOND,OFF,LIQUOR/PACKAGE STORE,3,2,0.333333,0,0,0,5.333333,1,5,5,0.444444417,198.9280999
OK,22951,TULSA,ON,RESTAURANT,3,0,0,0,0,0,3,1,3,3,0.25,183.6666
OK,96552,TULSA,OFF,LIQUOR/PACKAGE STORE,3,3,0,0,0,0,6,1,4,4,0.5,196.5
OK,44635,TULSA,ON,RESTAURANT,2.833334,1,0.5,1,1,0.5,6.833334,1,7,5,0.5694445,272.2012417
OK,18930,EDMOND,OFF,LIQUOR/PACKAGE STORE,2.833333,1.999999,1.5,0,0.5,0,6.833332,1,14,8,0.569444333,228.6562397
OK,83643,TULSA,ON,RESTAURANT,2.666667,0.5,0,0,0,0,3.166667,1,11,5,1,189.4211485
OK,89716,EDMOND,ON,RESTAURANT,2.666666,15.833333,0.666666,0.5,0.333333,0.333333,20.333331,1,15,9,1.69444425,216.7555134
OK,71529,TULSA,OFF,LIQUOR/PACKAGE STORE,2.500001,2.500005,0.333334,0,0,0,5.33334,1,18,11,0.444445,198.0858899
OK,47648,BROKEN ARROW,OFF,LIQUOR/PACKAGE STORE,2.499999,1.999998,0,0,0.333333,0,4.83333,1,10,6,0.4027775,201.8829875
